game,pass_yds,att,ptd,ints,rush_yds,rush_att,tgt,rec,rec_yds
2025_01_DET_GB,0.0,0,0,0,0.0,0,4,3,52.0
2025_02_CHI_DET,0.0,0,0,0,0.0,0,4,3,26.0
2025_03_DET_BAL,0.0,0,0,0,0.0,0,4,4,33.0
2025_04_CLE_DET,0.0,0,0,0,0.0,0,4,3,39.0
2025_05_DET_CIN,0.0,0,0,0,0.0,0,6,5,92.0
2025_06_DET_KC,0.0,0,0,0,0.0,0,4,4,46.0
2025_07_TB_DET,0.0,0,0,0,0.0,0,3,3,15.0
2025_09_MIN_DET,0.0,0,0,0,0.0,0,8,6,97.0
2025_10_DET_WAS,0.0,0,0,0,0.0,0,4,4,45.0
